Date,Value,% change
2015.07.27,1646.54,-1.27650899672028
2015.07.28,1660.69,0.859377846878906
2015.07.29,1663.17,0.149335517164562
2015.07.30,1659.77,-0.204428891815034
2015.07.31,1658.25,-0.0915789537104472
2015.08.04,1657.82,-0.0259309513040873
2015.08.05,1657.18,-0.0386049148882184
2015.08.06,1659.44,0.136376253635695
2015.08.07,1651.58,-0.473653762715143
2015.08.10,1659.06,0.452899647610172
2015.08.11,1657.86,-0.0723301146432376
2015.08.12,1662.63,0.287720314139928
2015.08.13,1667.96,0.320576436128306
2015.08.14,1680.38,0.744622173193599
2015.08.17,1682.57,0.130327663980756
2015.08.18,1683.84,0.0754797720154299
2015.08.19,1691.54,0.457288103382747
2015.08.20,1689.58,-0.115870745001601
2015.08.21,1685.91,-0.217213745427847
2015.08.24,1680.26,-0.335130582296805
2015.08.25,1677.32,-0.174972920857486
2015.08.26,1671.64,-0.33863544225311
2015.08.27,1674.44,0.167500179464475
2015.08.31,1666.37,-0.481952175055556
2015.09.01,1664.98,-0.0834148478429109
2015.09.02,1663.76,-0.0732741534432813
2015.09.03,1662.48,-0.0769341731980511
2015.09.04,1668.52,0.363312641355074
2015.09.07,1666.48,-0.122264042384868
2015.09.09,1666.17,-0.0186020834333389
2015.09.10,1663.86,-0.138641315111909
2015.09.11,1669.87,0.361208274734648
2015.09.14,1670.46,0.0353320917197308
2015.09.15,1666.67,-0.226883612897044
2015.09.16,1673.43,0.405599188801631
2015.09.17,1677.6,0.249188791882538
2015.09.18,1680.26,0.158559847401052
2015.09.21,1687.34,0.421363360432303
2015.09.22,1690.82,0.206241776998106
2015.09.23,1691.13,0.0183342993340663
2015.09.24,1697.51,0.377262540431533
2015.09.25,1706.42,0.524886451331663
2015.09.28,1706.85,0.0251989545363873
2015.09.29,1705.23,-0.0949116794094373
2015.09.30,1704.46,-0.0451551990054089
2015.10.01,1716.49,0.705795383875252
2015.10.02,1720.4,0.227790432801833
2015.10.05,1719.47,-0.054057196000934
2015.10.06,1708.19,-0.65601609798368
2015.10.07,1706,-0.128205878737142
2015.10.08,1706.53,0.0310668229777322
2015.10.09,1710.61,0.239081645209871
2015.10.13,1709.8,-0.0473515295713156
2015.10.14,1720.83,0.645104690607079
2015.10.15,1714.2,-0.385279196666721
2015.10.16,1702.82,-0.663866526659673
2015.10.19,1696.13,-0.392877696996741
2015.10.20,1691.48,-0.274153514176401
2015.10.21,1696.42,0.292051930853465
2015.10.22,1695.1,-0.077810919465704
2015.10.26,1689.06,-0.356321160993445
2015.10.27,1679.6,-0.56007483452335
2015.10.28,1686.84,0.431055013098347
2015.10.29,1692.65,0.344431007090185
2015.10.30,1727.91,2.08312409535345
2015.11.02,1736.15,0.476876689179417
2015.11.03,1740.56,0.254010310169051
2015.11.04,1734.69,-0.337247782322925
2015.11.05,1730.06,-0.266906478967432
2015.11.06,1722.15,-0.457209576546469
2015.11.09,1712.92,-0.535957959527333
2015.11.10,1711.19,-0.100997127711744
2015.11.11,1720.17,0.524781000356489
2015.11.12,1725.58,0.31450379904312
2015.11.13,1717.9,-0.445067745337791
2015.11.16,1723.53,0.327725711624649
2015.11.17,1712.02,-0.667815471735334
2015.11.18,1717.64,0.328267193140275
2015.11.19,1728.88,0.654386250902395
2015.11.20,1758.65,1.7219240201749
2015.11.23,1763.48,0.274642481448839
2015.11.24,1788.17,1.40007258375485
2015.11.25,1778.73,-0.527914012649811
2015.11.26,1768.75,-0.561074474484602
2015.11.27,1771.14,0.135123674911664
2015.11.30,1766.59,-0.256896688008867
2015.12.01,1772.76,0.349260439603993
2015.12.03,1770.58,-0.122972088720419
2015.12.04,1770.45,-0.00734222684091179
2015.12.07,1768.9,-0.0875483634104279
2015.12.09,1770.11,0.0684040929391117
2015.12.10,1767.96,-0.121461378106436
2015.12.11,1771.11,0.178171451842801
2015.12.14,1778.71,0.429109428550456
2015.12.15,1783.66,0.278291570857525
2015.12.16,1782.51,-0.0644741710864261
2015.12.17,1778.09,-0.247964948303236
2015.12.18,1784.1,0.33800313819885
2015.12.21,1777.96,-0.344151112605784
2015.12.22,1791.04,0.735674593354174
2015.12.23,1793.79,0.153542076112201
2015.12.24,1796.11,0.12933509496651
2015.12.25,1799.47,0.187070947770462
2015.12.28,1807.97,0.472361306384661
2015.12.29,1820,0.665387146910623
2015.12.30,1833.26,0.728571428571434
2016.01.04,1832.35,-0.0496383491703334
2016.01.05,1827.3,-0.275602368543126
2016.01.08,1823.42,-0.21233513927652
2016.01.11,1823.04,-0.0208399600750253
2016.01.12,1820.74,-0.12616289275057
2016.01.13,1819.06,-0.0922701758625633
2016.01.14,1818.26,-0.0439787582597551
2016.01.15,1819.55,0.070946949281181
2016.01.18,1778.74,-2.24286224615976
2016.01.20,1803.55,1.39480756040793
2016.01.21,1816.52,0.71913725707633
2016.01.22,1809.15,-0.405720828837552
2016.01.25,1805.36,-0.209490644777943
2016.01.26,1805.9,0.0299109318917079
2016.01.27,1810.33,0.245307049116783
2016.01.28,1807.66,-0.147486922273832
2016.01.29,1834.08,1.46155803635639
2016.02.01,1835.94,0.101413242606663
2016.02.02,1825.57,-0.56483327341853
2016.02.03,1824.55,-0.0558729602261221
2016.02.04,1827.61,0.167712586665192
2016.02.05,1810.38,-0.942761311220652
2016.02.08,1808.97,-0.0778842011069592
2016.02.09,1817.59,0.476514259495731
2016.02.10,1808.87,-0.479756160630285
2016.02.11,1807.42,-0.080160542216956
2016.02.12,1815.93,0.470836883513526
2016.02.15,1798.28,-0.971953764737632
2016.02.16,1787.65,-0.591120403941536
2016.02.17,1782.59,-0.283053170363334
2016.02.18,1793.79,0.628299272406996
2016.02.19,1803.33,0.531834830164057
2016.02.22,1804.35,0.0565620269168621
2016.02.23,1800.95,-0.188433507911434
2016.02.24,1793.89,-0.39201532524501
2016.02.25,1786.78,-0.396345372347251
2016.02.26,1795.35,0.47963375457527
2016.02.29,1807.54,0.67897624418638
2016.03.01,1808.78,0.06860152472421
2016.03.02,1812.36,0.19792346222316
2016.03.03,1792.24,-1.1101547153987
2016.03.04,1803.81,0.645560862384498
2016.03.07,1806.4,0.14358496737461
2016.03.08,1798.35,-0.445637732506654
2016.03.09,1798.72,0.0205744154363696
2016.03.10,1804.11,0.299657534246567
2016.03.11,1807.37,0.180698516165867
2016.03.14,1802.27,-0.282177971306363
2016.03.15,1806.46,0.232484588879589
2016.03.16,1804.42,-0.112928047119776
2016.03.17,1802.48,-0.107513771738288
2016.03.18,1800.26,-0.123163641205448
2016.03.21,1791.05,-0.511592769933233
2016.03.22,1795.17,0.230032662404733
2016.03.23,1795.76,0.0328659681255727
2016.03.24,1789.72,-0.336347841582396
2016.03.25,1778.98,-0.600093869432095
2016.03.28,1780.19,0.0680165038392744
2016.03.29,1776.18,-0.225256854605405
2016.03.30,1775.75,-0.0242092580706954
2016.03.31,1781.03,0.297339152470788
2016.04.01,1785.69,0.261646350707179
2016.04.04,1782.41,-0.183682498081972
2016.04.05,1768.26,-0.793868975151624
2016.04.06,1763.67,-0.259577211496043
2016.04.07,1764.83,0.0657719414629554
2016.04.08,1762.05,-0.157522254268117
2016.04.11,1767.3,0.297948412360594
2016.04.12,1760.53,-0.383070220109771
2016.04.13,1767.74,0.409535764798097
2016.04.14,1762.74,-0.282847025014987
2016.04.15,1757.82,-0.279110929575555
2016.04.18,1766.73,0.50687783732124
2016.04.19,1773.2,0.366213286693506
2016.04.20,1757.9,-0.862846830588759
2016.04.21,1748.41,-0.539848683087774
2016.04.22,1751.6,0.182451484491608
2016.04.25,1748.89,-0.154715688513352
2016.04.26,1744.5,-0.251016358947687
2016.04.27,1738.21,-0.360561765548861
2016.04.28,1746.42,0.472324977994609
2016.05.03,1744.36,-0.1179555891481
2016.05.04,1746.55,0.125547478731458
2016.05.05,1747.09,0.030918095674326
2016.05.06,1740.87,-0.356020582797678
2016.05.09,1747.82,0.399225674519066
2016.05.10,1741.47,-0.363309722969174
2016.05.11,1742.83,0.0780949427782174
2016.05.12,1741.17,-0.0952473850002522
2016.05.13,1744.11,0.1688519788418
2016.05.16,1744.89,0.0447219498770357
2016.05.17,1751.38,0.371943217050941
2016.05.18,1755.13,0.214116867841363
2016.05.19,1747.75,-0.420481673722184
2016.05.20,1744.45,-0.188814189672437
2016.05.23,1736.32,-0.46604947118003
2016.05.25,1733.83,-0.143406745300401
2016.05.26,1732.19,-0.0945882814347376
2016.05.27,1727.81,-0.252859097443126
2016.05.30,1727.79,-0.00115753468262758
2016.05.31,1710.98,-0.972919162629715
2016.06.01,1707.13,-0.225017241580838
2016.06.02,1701.46,-0.332136392659033
2016.06.03,1703.96,0.146932634325814
2016.06.06,1707.94,0.233573558064748
2016.06.07,1708.38,0.0257620291110872
2016.06.08,1710.48,0.122923471358827
2016.06.09,1725.68,0.888639446237316
2016.06.10,1753.38,1.60516434101341
2016.06.13,1776.22,1.30262692627952
2016.06.14,1746.18,-1.69123194198917
2016.06.15,1739.45,-0.385412729500967
2016.06.16,1727.88,-0.665152778177003
2016.06.20,1730.06,0.126166168946917
2016.06.21,1726.46,-0.208085268718994
2016.06.22,1732.58,0.354482582857396
2016.06.23,1720.13,-0.718581537360463
2016.06.24,1711.56,-0.498218157929931
2016.06.27,1711.81,0.0146065577601773
2016.06.28,1707.56,-0.248275217459881
2016.06.29,1702.29,-0.308627515284965
2016.06.30,1706.97,0.274923779144576
2016.07.01,1728.36,1.25309759398231
2016.07.04,1759.69,1.81270105765003
2016.07.06,1780.16,1.16327307650779
2016.07.07,1784.57,0.247730541074942
2016.07.08,1793.98,0.527297892489509
2016.07.11,1793.79,-0.0105909764880341
2016.07.12,1805.97,0.679009248574247
2016.07.13,1817.66,0.647297574156824
2016.07.14,1818.03,0.0203558421266736
2016.07.15,1808.22,-0.539595056187192
2016.07.18,1796.63,-0.640961829865827
2016.07.19,1805.53,0.495371890706475
2016.07.20,1804.85,-0.0376620715247134
2016.07.21,1815.06,0.565697980441593
2016.07.22,1837.29,1.22475290073056
2016.07.25,1839.29,0.108855978098177
2016.07.26,1836.77,-0.137009389492682
2016.07.27,1841.97,0.283105669191031
2016.07.28,1849.89,0.429974429550972
2016.07.29,1855.39,0.297314975485019
2016.08.01,1856.03,0.0344940955809836
2016.08.03,1856.49,0.0247840821538503
2016.08.04,1864.35,0.423379603445206
2016.08.05,1861.68,-0.143213452409674
2016.08.08,1862.97,0.0692922521593475
2016.08.09,1867.65,0.251211774746785
2016.08.10,1871.65,0.214172891066311
2016.08.11,1879.88,0.439718964549996
2016.08.12,1888.82,0.475562269932106
2016.08.15,1890.2,0.0730614881248703
2016.08.16,1887.71,-0.131732091842129
2016.08.17,1901.55,0.733163462608122
2016.08.18,1909.32,0.408614025400333
2016.08.19,1919.18,0.516414220769712
2016.08.22,1918.82,-0.0187580112339658
2016.08.23,1925.38,0.341876778436756
2016.08.24,1931.6,0.323053111593552
2016.08.25,1946.83,0.788465520811754
2016.08.26,1955.13,0.426334091831349
2016.08.29,1962.93,0.398950453422531
2016.08.30,1958.3,-0.235871885395822
2016.08.31,1964.31,0.306898840831327
2016.09.01,1988.07,1.20958504513036
2016.09.02,1983.77,-0.216290170869238
2016.09.05,1975.65,-0.409321645150385
2016.09.06,1962.15,-0.683319413863792
2016.09.07,1973.53,0.579976046683473
2016.09.09,1966.37,-0.362801680237956
2016.09.12,1967.74,0.0696715267218373
2016.09.13,1958.64,-0.462459471271604
2016.09.14,1954.49,-0.211881713842266
2016.09.15,1953.1,-0.0711182968447077
2016.09.16,1951.52,-0.0808970354820526
2016.09.19,1947.24,-0.219316225301303
2016.09.20,1937.2,-0.515601569400792
2016.09.21,1931.33,-0.303014660334511
2016.09.22,1928.11,-0.166724485199321
2016.09.23,1939.57,0.594364429415339
2016.09.26,1945.81,0.321720793784186
2016.09.27,1949.22,0.175248354155855
2016.09.28,1949.1,-0.00615630867731865
2016.09.29,1945.69,-0.174952542198958
2016.09.30,1954.4,0.447656101434446
2016.10.03,1961.23,0.349467867376174
2016.10.04,1962.17,0.0479291057142728
2016.10.05,1973.66,0.585576173318314
2016.10.06,1967.3,-0.322243952859158
2016.10.07,1970.4,0.157576373710167
2016.10.10,1977.51,0.360840438489651
2016.10.12,1989.26,0.594181571774599
2016.10.13,1989.44,0.00904859093331378
2016.10.14,1983.74,-0.286512787518101
2016.10.17,1989.27,0.27876637059292
2016.10.18,1994.38,0.256878151281637
2016.10.19,2018.44,1.20638995577573
2016.10.20,2031.5,0.647034343354269
2016.10.21,2033.9,0.118139305931586
2016.10.25,2032.63,-0.0624416146319917
2016.10.26,2039.61,0.3433974702725
2016.10.27,2046.98,0.361343590196173
2016.10.28,2059.35,0.604304878406237
2016.10.31,2078.84,0.946415130987943
2016.11.01,2091.13,0.591195089569174
2016.11.02,2083.3,-0.37443870060685
2016.11.03,2078.05,-0.252004032064512
2016.11.04,2081.4,0.16120882558166
2016.11.07,2095.7,0.687037570865745
2016.11.08,2101.15,0.260056305768974
2016.11.09,2105.26,0.195607167503509
2016.11.10,2101.76,-0.166250249375377
2016.11.11,2108.37,0.314498325213131
2016.11.14,2135.62,1.29246764087898
2016.11.15,2149.4,0.645245877075529
2016.11.16,2179.79,1.4138829440774
2016.11.17,2215.81,1.65245275921075
2016.11.18,2266.87,2.30434919961549
2016.11.21,2253.39,-0.594652538522278
2016.11.22,2232.33,-0.934591881565106
2016.11.23,2224.27,-0.36105772892
2016.11.24,2230.99,0.302121594950244
2016.11.25,2224.41,-0.294936328715056
2016.11.28,2234.58,0.457199886711535
2016.11.29,2206.82,-1.24229161632162
2016.12.01,2206.21,-0.0276415838174393
2016.12.02,2197.59,-0.390715299087574
2016.12.05,2207.24,0.439117396784638
2016.12.06,2208.5,0.0570848661677115
2016.12.07,2209.82,0.0597690740321566
2016.12.09,2204.69,-0.232145604619383
2016.12.12,2198.87,-0.263982691444153
2016.12.13,2183.11,-0.716731775866686
2016.12.14,2175.64,-0.342172405421637
2016.12.15,2158.42,-0.791491239359443
2016.12.16,2129.48,-1.34079558195347
2016.12.19,2112,-0.82085767417398
2016.12.20,2121.78,0.463068181818183
2016.12.21,2157.81,1.6981025365495
2016.12.22,2162.52,0.218276864042721
2016.12.23,2167.84,0.246009285463256
2016.12.26,2163.16,-0.215883091003044
2016.12.27,2169.93,0.312968065237884
2016.12.28,2148.57,-0.984363550897938
2016.12.29,2134.91,-0.635771699316301
2017.01.03,2137.32,0.112885320692691
2017.01.04,2142.32,0.23393782868264
2017.01.05,2142.71,0.018204563277191
2017.01.09,2179.36,1.7104507842872
2017.01.10,2196.87,0.803446883488723
2017.01.11,2200.66,0.172518173583325
2017.01.12,2205.52,0.220842838057678
2017.01.13,2202.66,-0.129674634553312
2017.01.16,2218.14,0.702786630710151
2017.01.17,2225.03,0.310620610060686
2017.01.18,2214.53,-0.471903749612368
2017.01.20,2213.29,-0.0559938226169954
2017.01.23,2221.96,0.391724536775562
2017.01.24,2225.6,0.163819330681014
2017.01.25,2231.72,0.27498202731846
2017.01.26,2223.6,-0.36384492678293
2017.01.27,2236.37,0.574293937758585
2017.01.30,2243.88,0.335812052567341
2017.01.31,2230.32,-0.604310390929996
2017.02.01,2227.68,-0.118368664586266
2017.02.02,2233.71,0.270685197155784
2017.02.03,2247.81,0.631236821252523
2017.02.06,2248.63,0.0364799515973457
2017.02.07,2238.16,-0.465616842255079
2017.02.08,2261.1,1.02494906530364
2017.02.09,2292.76,1.40020344080316
2017.02.10,2292.99,0.0100315776618398
2017.02.13,2293.13,0.00610556522271377
2017.02.14,2305.72,0.549031236781161
2017.02.15,2296.84,-0.385129157052877
2017.02.16,2300.31,0.151077132059685
2017.02.17,2292.48,-0.340388904104227
2017.02.20,2276.06,-0.716254885538803
2017.02.21,2277.45,0.0610704462975509
2017.02.22,2275.33,-0.0930865661156077
2017.02.23,2279.83,0.197773509776611
2017.02.24,2279.65,-0.00789532552865069
2017.02.27,2273.45,-0.271971574583829
2017.02.28,2296.91,1.03191185203106
2017.03.01,2307.45,0.45887736132455
2017.03.02,2309.87,0.104877678822946
2017.03.03,2311.92,0.0887495833098884
2017.03.06,2304.62,-0.315754870410745
2017.03.07,2298.9,-0.248197099738778
2017.03.08,2290.4,-0.369742050545918
2017.03.09,2271.15,-0.840464547677267
2017.03.10,2244.91,-1.15536182110386
2017.03.13,2243.09,-0.0810722924304175
2017.03.14,2250.3,0.321431596592192
2017.03.15,2274.8,1.08874372305914
2017.03.16,2272.62,-0.0958326006681998
2017.03.17,2274.51,0.0831639253372929
2017.03.20,2277.08,0.112991369569704
2017.03.21,2281.14,0.178298522669373
2017.03.22,2283.27,0.0933743654488506
2017.03.23,2277.06,-0.271978346844659
2017.03.24,2264.05,-0.571350776878943
2017.03.27,2263.02,-0.0454936949272455
2017.03.28,2257.52,-0.243038064179724
2017.03.29,2256.86,-0.0292356213898337
2017.03.30,2254.78,-0.092163448330862
2017.03.31,2251.09,-0.163652329717312
2017.04.03,2251.37,0.0124384187215831
2017.04.04,2255.07,0.164344376979364
2017.04.05,2256.41,0.0594216587511465
2017.04.06,2262.11,0.252613665069745
2017.04.07,2267.47,0.236946921237235
2017.04.10,2265.95,-0.0670350655135432
2017.04.11,2249.27,-0.736115095213918
2017.04.12,2249.21,-0.0026675321326497
2017.04.13,2247.61,-0.0711360877819312
2017.04.18,2248.66,0.0467162897477724
2017.04.19,2235.69,-0.576787953714653
2017.04.20,2238.66,0.132844893522788
2017.04.21,2206.78,-1.42406618244841
2017.04.24,2208.59,0.0820199566789581
2017.04.25,2182.14,-1.19759665669048
2017.04.26,2189.97,0.358822073744114
2017.04.27,2193.48,0.160276168166695
2017.04.28,2174.33,-0.87304192424823
2017.05.02,2184.21,0.454392847451857
2017.05.03,2185.01,0.0366265148497691
2017.05.04,2185.42,0.0187642161820767
2017.05.05,2186.84,0.0649760686733059
2017.05.08,2189.9,0.139927932541939
2017.05.09,2192.41,0.114617105803916
2017.05.10,2230.03,1.7159199237369
2017.05.11,2222.56,-0.334973072111144
2017.05.12,2207.5,-0.677597005255204
2017.05.15,2211.92,0.200226500566258
2017.05.16,2199.56,-0.55879055300373
2017.05.17,2193.75,-0.264143737838474
2017.05.18,2211.4,0.80455840455842
2017.05.19,2273.34,2.80094058062765
2017.05.22,2288.31,0.65850246773469
2017.05.23,2276.72,-0.506487320336846
2017.05.25,2267.25,-0.415949260339432
2017.05.26,2262.52,-0.208622780901979
2017.05.29,2250.75,-0.52021639587716
2017.05.30,2251.06,0.0137731867155377
2017.05.31,2258.63,0.336286016365639
2017.06.01,2285.21,1.17681957646891
2017.06.05,2288.31,0.135654928868667
2017.06.06,2284.72,-0.156884338223406
2017.06.07,2283.03,-0.0739696768093934
2017.06.08,2288.21,0.226891455653222
2017.06.09,2290.7,0.108818683599843
2017.06.12,2297.22,0.284629152660765
2017.06.13,2286.26,-0.47709840589929
2017.06.14,2290.61,0.19026707373615
2017.06.15,2287.73,-0.125730700555748
2017.06.16,2274.25,-0.589230372465288
2017.06.19,2279.03,0.210179179949432
2017.06.20,2278.87,-0.00702053066437003
2017.06.21,2280.39,0.0666997239860079
2017.06.22,2275.23,-0.226277084182958
2017.06.23,2279.43,0.184596722089636
2017.06.27,2285.85,0.281649359708358
2017.06.28,2272.3,-0.592777303847569
2017.06.29,2274.15,0.081415306077548
2017.06.30,2282.34,0.360134555768088
2017.07.03,2274.85,-0.328171963861657
2017.07.04,2264.67,-0.447502033101077
2017.07.05,2264.7,0.00132469631335397
2017.07.06,2262.65,-0.0905197156356175
2017.07.07,2269.55,0.304952157867988
2017.07.10,2285.14,0.686920314599804
2017.07.11,2291.6,0.282696027376872
2017.07.12,2330.31,1.68921277709897
2017.07.13,2352.61,0.956954224974371
2017.07.14,2358.72,0.259711554401276
2017.07.17,2366.38,0.32475240808576
2017.07.18,2367.26,0.0371876030054397
2017.07.19,2397.84,1.29178881914112
2017.07.20,2430.7,1.37040002669067
2017.07.21,2512.13,3.35006376763896
2017.07.24,2577.2,2.59023219339762
2017.07.25,2570.82,-0.247555486574569
2017.07.26,2539.34,-1.22451202340109
2017.07.27,2517.02,-0.878968550883308
2017.07.28,2483.44,-1.33411732922265
2017.07.31,2501.16,0.713526398866082
2017.08.01,2515.45,0.571334900606124
2017.08.03,2514.64,-0.032200997833387
2017.08.04,2528.55,0.553160690993559
2017.08.07,2563.92,1.3988254137747
2017.08.08,2577.1,0.514056600829971
2017.08.09,2587.53,0.404718482014688
2017.08.10,2597.23,0.374874880677711
2017.08.11,2605.36,0.313025800564448
2017.08.14,2609.74,0.168114962999333
2017.08.15,2600.48,-0.354824618544369
2017.08.16,2602.69,0.0849843105888093
2017.08.17,2613.81,0.427250267991952
2017.08.18,2621.43,0.291528458457191
2017.08.21,2614.16,-0.277329549139205
2017.08.22,2622.02,0.300670196162445
2017.08.23,2642.55,0.782984111486562
2017.08.24,2640.47,-0.0787118502961315
2017.08.25,2639.17,-0.0492336591591536
2017.08.29,2636.09,-0.116703357494963
2017.08.30,2637.96,0.0709383973991784
2017.08.31,2647.85,0.374910916010851
2017.09.01,2637.36,-0.396170477934921
2017.09.04,2637.39,0.00113750113748257
2017.09.05,2647,0.364375386272031
2017.09.06,2662.67,0.591990933131847
2017.09.07,2656.7,-0.224211036290645
2017.09.11,2660.83,0.15545601686302
2017.09.12,2662.58,0.0657689517932436
2017.09.13,2665.26,0.100654252642185
2017.09.14,2665.7,0.0165087083436433
2017.09.15,2664.68,-0.0382638706531102
2017.09.18,2668.49,0.14298152123331
2017.09.19,2668.11,-0.0142402632200112
2017.09.20,2676.32,0.307708452799926
2017.09.21,2698.53,0.829870867459803
2017.09.22,2677.81,-0.767825445705639
2017.09.25,2689.82,0.448500827168474
2017.09.26,2684.34,-0.20373110468358
2017.09.27,2696.55,0.454860412615399
2017.09.28,2704.71,0.302608889136113
2017.09.29,2688.66,-0.593409274931511
2017.10.02,2682.06,-0.245475441297893
2017.10.03,2661.16,-0.779251769162515
2017.10.04,2619.77,-1.55533677043094
2017.10.05,2606.91,-0.490882787420277
2017.10.06,2628.97,0.846212565834636
2017.10.09,2640.56,0.440857065694944
2017.10.10,2647.35,0.257142424334234
2017.10.12,2643.88,-0.131074470697101
2017.10.13,2653.48,0.363102712679853
2017.10.16,2659.71,0.234786016853339
2017.10.17,2657.34,-0.0891074590838814
2017.10.18,2656.09,-0.0470395207237351
2017.10.19,2636.62,-0.733032389715715
2017.10.20,2630.33,-0.238563008700532
2017.10.24,2633.57,0.123178460497364
2017.10.25,2601.05,-1.23482573085204
2017.10.26,2614.63,0.522096845504705
2017.10.27,2619.9,0.201558155456039
2017.10.30,2621.06,0.0442764991030131
2017.10.31,2623.29,0.0850800821041942
2017.11.01,2622.02,-0.0484124896599325
2017.11.02,2623.54,0.0579705723068535
2017.11.03,2620.44,-0.118160958094782
2017.11.06,2608.12,-0.470150051136453
2017.11.07,2600.34,-0.298299158014193
2017.11.08,2600.66,0.0123060830506727
2017.11.09,2592.88,-0.299154829927772
2017.11.10,2589.69,-0.123029218475212
2017.11.13,2589.35,-0.0131289845502813
2017.11.14,2590.82,0.0567710043060998
2017.11.15,2595.99,0.199550721393216
2017.11.16,2590.82,-0.199153309527367
2017.11.17,2584.45,-0.245868103534797
2017.11.20,2550.26,-1.32291203157343
2017.11.21,2541.6,-0.339573219985423
2017.11.22,2516.76,-0.97733711048158
2017.11.23,2512.3,-0.177211970946778
2017.11.24,2489.19,-0.919874218843297
2017.11.27,2492.49,0.132573246718803
2017.11.28,2506.37,0.556872846029477
2017.11.29,2520.58,0.566955397646796
2017.11.30,2543.55,0.91129819327298
2017.12.01,2521.96,-0.848813665939341
2017.12.04,2530.84,0.352107091309928
2017.12.05,2513.31,-0.692655402949227
2017.12.06,2502.26,-0.439659254130997
2017.12.07,2505.56,0.131880779775062
2017.12.11,2504.61,-0.037915675537592
2017.12.12,2506.47,0.0742630589193327
2017.12.13,2499.28,-0.286857612498836
2017.12.14,2499,-0.0112032265292439
2017.12.15,2499.47,0.0188075230092011
2017.12.18,2502.28,0.112423833852793
2017.12.19,2498.13,-0.165848745943697
2017.12.20,2501.92,0.151713481684301
2017.12.21,2499.56,-0.0943275564366575
2017.12.22,2498.78,-0.0312054921666083
2017.12.25,2501.06,0.0912445273293372
2017.12.26,2498.51,-0.10195677032937
2017.12.27,2501.22,0.108464644928352
2017.12.28,2538.86,1.50486562557473
2018.01.02,2544.35,0.216238784336276
2018.01.03,2560.3,0.626879163637084
2018.01.04,2583.91,0.922157559660963
2018.01.05,2606.75,0.883931715887942
2018.01.09,2605.21,-0.0590773952239387
2018.01.10,2606.49,0.0491323156290635
2018.01.11,2629.09,0.867066438006692
2018.01.12,2647.71,0.708229843786246
2018.01.15,2649.72,0.0759146583273695
2018.01.16,2660.37,0.401929260450173
2018.01.17,2687.53,1.02091062521379
2018.01.18,2698.21,0.397390912845608
2018.01.22,2688.77,-0.349861574895949
2018.01.23,2682.28,-0.241374308698761
2018.01.24,2687.7,0.202066898310371
2018.01.25,2714.42,0.994158574245652
2018.01.26,2771.16,2.09031763691689
2018.01.29,2787.37,0.584953593441018
2018.01.30,2807.64,0.727208802562984
2018.01.31,2824.49,0.600148167143932
2018.02.01,2840.13,0.553728283690158
2018.02.02,2841.6,0.0517581941671619
2018.02.05,2828.76,-0.451858108108094
2018.02.06,2792.95,-1.26592570596306
2018.02.07,2748.36,-1.5965198088043
2018.02.08,2746.9,-0.0531225894715437
2018.02.09,2743.41,-0.127052313517062
2018.02.12,2752.54,0.332797503836479
2018.02.13,2778.13,0.929686762045234
2018.02.14,2766.24,-0.427985731409264
2018.02.15,2765.59,-0.023497599629807
2018.02.16,2763.32,-0.0820801347994449
2018.02.19,2768.91,0.202292894054956
2018.02.20,2754.63,-0.515726404975236
2018.02.21,2746.05,-0.311475588373022
2018.02.22,2762.07,0.583383405254812
2018.02.23,2772,0.35951297396517
2018.02.26,2768.82,-0.114718614718612
2018.02.27,2769.34,0.0187805635613714
2018.02.28,2770.24,0.0324987181061109
2018.03.01,2787.79,0.633519117477199
2018.03.02,2793.5,0.204821740518479
2018.03.05,2800.19,0.239484517630206
2018.03.06,2808.62,0.301051000110708
2018.03.07,2834.77,0.931062229849533
2018.03.08,2822.75,-0.424020290887794
2018.03.09,2833.48,0.380125763882733
2018.03.12,2842.81,0.329277072716239
2018.03.13,2840.53,-0.0802023350135905
2018.03.14,2868.62,0.988899958810485
2018.03.15,2872.43,0.132816476215036
2018.03.16,2864.01,-0.293131599377516
2018.03.19,2855.5,-0.297135834022932
2018.03.20,2851.02,-0.15689021187183
2018.03.21,2832.14,-0.662219135607611
2018.03.22,2827.09,-0.178310394260162
2018.03.23,2810.17,-0.598495272524047
2018.03.26,2807.01,-0.11244871306717
2018.03.27,2801.25,-0.205200551476492
2018.03.28,2785.5,-0.562248995983938
2018.03.29,2758.03,-0.986178423981321
2018.03.30,2766.11,0.292962730644697
2018.04.02,2787.32,0.766780786013577
2018.04.03,2777.21,-0.36271400485054
2018.04.04,2813.82,1.31822944609878
2018.04.05,2803.73,-0.358587258602194
2018.04.10,2793.69,-0.358094395680042
2018.04.11,2776.23,-0.624979865339392
2018.04.12,2769.33,-0.248538485644201
2018.04.13,2770.65,0.0476649586723221
2018.04.16,2783.62,0.468121198996618
2018.04.17,2782.45,-0.0420315991406905
2018.04.18,2755.4,-0.972164818774812
2018.04.19,2763.64,0.2990491398708
2018.04.20,2794.18,1.10506433544166
2018.04.23,2794.09,-0.00322098075283828
2018.04.24,2814.92,0.745502113389329
2018.04.25,2812.48,-0.086680971395281
2018.04.26,2825.88,0.476447832517923
2018.04.27,2890.75,2.29556810621823
2018.04.30,2895.03,0.148058462336764
2018.05.02,2937.75,1.47563237686656
2018.05.03,2957.16,0.660709726831743
