OBSV, type, regiid, townid, quartid, price (Euro), area, euro/sq.m., constr., year, floor, TEC,published or renewed, valid_date, seller,MEDIAN_SQ,type_new,House_story,BIG_PROPERTY
24660,2-room,Sofia, city_Sofia,Lahera,78835,61,1292.37,Brick,2020,7,YES,10/16/2019,10/31/2019,Agency,"1,019.23",2,0,0
24661,2-room,Sofia, city_Sofia,Zapaden_park,59900,61,981.96,Panel,1969,6,YES,10/31/2019,10/31/2019,Agency,"1,218.00",2,0,0
24662,2-room,Sofia, city_Sofia,Krasna_polyana_1,59900,61,981.96,Panel,1969,6,YES,10/31/2019,10/31/2019,Agency,"1,065.21",2,0,0
24663,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,61900,47,1317.02,Brick,2019,2,NO,10/20/2019,10/31/2019,Agency,"1,065.21",2,0,0
24664,2-room,Sofia, city_Sofia,Tsentr,176500,80,2206.25,Brick,0,2,YES,10/31/2019,10/31/2019,Agency,950,2,0,0
24665,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,108000,69,1565.21,Brick,2018,1,NO,10/16/2019,10/31/2019,Agency,"1,582.21",2,0,0
24666,2-room,Sofia, city_Sofia,Nadezhda_2,72000,62,1161.29,Brick,0,3,NO,10/31/2019,10/31/2019,Agency,926.47,2,0,0
24667,2-room,Sofia, city_Sofia,Banyshora,60915,63,966.9,Brick,0,2,YES,10/16/2019,10/31/2019,Agency,"1,000.00",2,0,0
24668,2-room,Sofia, city_Sofia,Banyshora,87510,88,994.43,Brick,0,3,YES,10/16/2019,10/31/2019,Agency,"1,000.00",2,0,0
24669,2-room,Sofia, city_Sofia,Pavlovo,58111,65,894.01,Brick,0,3,NO,10/16/2019,10/31/2019,Agency,"1,470.00",2,0,0
24670,2-room,Sofia, city_Sofia,Tsentr,96100,62,1550,Brick,0,5,NO,10/16/2019,10/31/2019,Agency,"1,183.52",2,0,0
24671,2-room,Sofia, city_Sofia,Krasna_polyana_3,61500,69,891.3,EPK,0,10,YES,10/23/2019,10/31/2019,Agency,998.87,2,0,0
24672,2-room,Sofia, city_Sofia,Lyulyn_4,69999,65,1076.9,Panel,1983,4,YES,10/30/2019,10/31/2019,Agency,"1,115.45",2,0,0
24673,2-room,Sofia, city_Sofia,Tsentr,90000,68,1323.52,Brick,2006,2,NO,10/24/2019,10/31/2019,Agency,952.87,2,0,0
24674,2-room,Sofia, city_Sofia,Zakharna_fabryka,63000,70,900,Brick,1970,2,YES,10/17/2019,10/31/2019,Agency,"1,073.17",2,0,0
24675,2-room,Sofia, city_Sofia,Lozenets,170000,132,1287.87,Brick,2018,5,YES,10/17/2019,10/31/2019,Agency,"1,073.17",2,0,0
24676,2-room,Sofia, city_Sofia,Tsentr,124375,150,829.16,Brick,2021,1,YES,10/17/2019,10/31/2019,Agency,"1,000.00",2,0,0
24677,2-room,Sofia, city_Sofia,Khadzhy_Dymytr,59900,48,1247.91,EPK,1983,5,YES,10/31/2019,10/31/2019,Agency,"1,115.45",2,0,0
24678,2-room,Sofia, city_Sofia,Hevhelyysky,45000,38,1184.21,Brick,1960,1,NO,10/17/2019,10/31/2019,Agency,"1,204.96",2,0,0
24679,2-room,Sofia, city_Sofia,Nadezhda_4,70000,70,1000,Panel,0,4,YES,10/31/2019,10/31/2019,Agency,"1,916.66",2,0,0
24680,2-room,Sofia, city_Sofia,Druzhba_1,60000,52,1153.84,Brick,2019,4,NO,10/22/2019,10/31/2019,Agency,"1,183.52",2,0,0
24681,2-room,Sofia, city_Sofia,Zapaden_park,68000,66,1030.3,Panel,1979,2,YES,10/17/2019,10/31/2019,Agency,"1,470.00",2,0,0
24682,2-room,Sofia, city_Sofia,Vytosha,85400,79,1081.01,Brick,2011,0,NO,10/28/2019,10/31/2019,Agency,"1,470.00",2,0,0
24683,2-room,Sofia, city_Sofia,Symeonovo,114500,74,1547.29,Brick,2015,4,YES,10/28/2019,10/31/2019,Agency,"1,000.00",2,0,0
24684,2-room,Sofia, city_Sofia,Obelya_2,44200,63,701.58,Brick,2020,2,YES,10/17/2019,10/31/2019,Agency,"1,036.84",2,0,0
24685,2-room,Sofia, city_Sofia,Pavlovo,89000,78,1141.02,Brick,2019,3,NO,10/17/2019,10/31/2019,Agency,"1,916.66",2,0,0
24686,2-room,Sofia, city_Sofia,Nadezhda_2,50500,60,841.66,Panel,1970,4,NO,10/17/2019,10/31/2019,Agency,874.6,2,0,0
24687,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,60500,61,991.8,Brick,2020,1,NO,10/30/2019,10/31/2019,Agency,"1,094.98",2,0,0
24688,2-room,Sofia, city_Sofia,Tsentr,87000,57,1526.31,Brick,2018,5,NO,10/18/2019,10/31/2019,Agency,996.51,2,0,0
24689,2-room,Sofia, city_Sofia,Yvan_Vazov,210000,108,1944.44,Brick,0,6,NO,10/31/2019,10/31/2019,Agency,998.87,2,0,0
24690,2-room,Sofia, city_Sofia,Krstova_vada,95000,60,1583.33,Brick,2014,3,NO,10/17/2019,10/31/2019,Agency,998.87,2,0,0
24691,2-room,Sofia, city_Sofia,Borovo,62000,47,1319.14,Panel,1976,6,YES,10/31/2019,10/31/2019,Agency,934.77,2,0,0
24692,2-room,Sofia, city_Sofia,Tsentr,130000,100,1300,Brick,1937,4,NO,10/17/2019,10/31/2019,Agency,934.77,2,0,0
24693,2-room,Sofia, city_Sofia,Karpuzytsa,74000,72,1027.77,Brick,2004,4,NO,10/17/2019,10/31/2019,Agency,"1,083.83",2,0,0
24694,2-room,Sofia, city_Sofia,Nadezhda_3,68000,68,1000,Panel,0,6,YES,10/17/2019,10/31/2019,Agency,"1,036.84",2,0,0
24695,2-room,Sofia, city_Sofia,Nadezhda_2,66500,65,1023.07,Panel,1978,6,YES,10/17/2019,10/31/2019,Agency,950,2,0,0
24696,2-room,Sofia, city_Sofia,Sveta_Troytsa,68000,60,1133.33,Panel,1985,8,YES,10/25/2019,10/31/2019,Agency,952.87,2,0,0
24697,2-room,Sofia, city_Sofia,Ovcha_kupel_1,39000,48,812.5,Panel,1998,0,YES,10/31/2019,10/31/2019,Agency,906.73,2,0,0
24698,2-room,Sofia, city_Sofia,Lozenets,167000,85,1964.7,Brick,2009,4,NO,10/24/2019,10/31/2019,Private,"1,470.00",2,0,0
24699,2-room,Sofia, city_Sofia,Lyulyn_4,69999,66,1060.59,Panel,1980,4,YES,10/17/2019,10/31/2019,Agency,"1,470.00",2,0,0
24700,2-room,Sofia, city_Sofia,Druzhba_2,64900,66,983.33,Brick,2020,4,YES,10/18/2019,10/31/2019,Agency,"1,470.00",2,0,0
24701,2-room,Sofia, city_Sofia,Lyulyn_8,51300,72,712.5,Brick,2020,4,NO,10/31/2019,10/31/2019,Agency,"1,073.17",2,0,0
24702,2-room,Sofia, city_Sofia,Druzhba_2,65000,62,1048.38,Panel,1988,7,YES,10/17/2019,10/31/2019,Agency,"1,470.00",2,0,0
24703,2-room,Sofia, city_Sofia,Obelya_2,53499,66,810.59,Panel,0,7,NO,10/17/2019,10/31/2019,Agency,"1,470.00",2,0,0
24704,2-room,Sofia, city_Sofia,Serdyka,79000,63,1253.96,Panel,0,8,NO,10/25/2019,10/31/2019,Agency,"1,204.54",2,0,0
24705,2-room,Sofia, city_Sofia,Yztok,132600,79,1678.48,Brick,1974,4,YES,10/22/2019,10/31/2019,Agency,"1,115.45",2,0,0
24706,2-room,Sofia, city_Sofia,Vytosha,70380,61,1153.77,Brick,0,5,NO,10/31/2019,10/31/2019,Agency,"1,053.69",2,0,0
24707,2-room,Sofia, city_Sofia,Studentsky_hrad,67206,71,946.56,Brick,0,3,YES,10/29/2019,10/31/2019,Agency,"1,000.00",2,0,0
24708,2-room,Sofia, city_Sofia,Mladost_1A,82000,69,1188.4,Panel,1989,4,YES,10/23/2019,10/31/2019,Agency,"1,073.17",2,0,0
24709,2-room,Sofia, city_Sofia,Ovcha_kupel,75000,72,1041.66,Brick,2016,4,NO,10/18/2019,10/31/2019,Agency,"1,195.06",2,0,0
24710,2-room,Sofia, city_Sofia,Lyulyn_3,69999,65,1076.9,Panel,0,6,YES,10/18/2019,10/31/2019,Agency,891.73,2,0,0
24711,2-room,Sofia, city_Sofia,Lyulyn_3,71500,65,1100,Panel,1975,4,YES,10/18/2019,10/31/2019,Agency,"1,000.00",2,0,0
24712,2-room,Sofia, city_Sofia,Nadezhda_1,76000,73,1041.09,Brick,2019,3,YES,10/18/2019,10/31/2019,Agency,"1,000.00",2,0,0
24713,2-room,Sofia, city_Sofia,Dyanabad,98640,72,1370,Brick,2019,2,YES,10/31/2019,10/31/2019,Agency,815.67,2,0,0
24714,2-room,Sofia, city_Sofia,Zona_B_18,82000,75,1093.33,Brick,2019,-1,NO,10/29/2019,10/31/2019,Agency,"1,172.87",2,0,0
24715,2-room,Sofia, city_Sofia,Tsentr,155000,62,2500,Brick,1950,6,NO,12/3/2019,12/31/2019,Agency,848.35,2,0,0
24716,2-room,Sofia, city_Sofia,Vytosha,91000,85,1070.58,Brick,2019,4,NO,10/18/2019,10/31/2019,Agency,"1,051.08",2,0,0
24717,2-room,Sofia, city_Sofia,Tsentr,166068,93,1785.67,Brick,2020,2,YES,10/18/2019,10/31/2019,Agency,,2,0,0
24718,2-room,Sofia, city_Sofia,Lyulyn_6,59500,70,850,Brick,2019,-1,NO,10/18/2019,10/31/2019,Agency,"1,183.52",2,0,0
24719,2-room,Sofia, city_Sofia,Khadzhy_Dymytr,51000,50,1020,Panel,0,0,YES,10/28/2019,10/31/2019,Agency,"1,105.68",2,0,0
24720,2-room,Sofia, city_Sofia,Bkston,72000,51,1411.76,Brick,2018,1,NO,10/20/2019,10/31/2019,Agency,926.47,2,0,0
24721,2-room,Sofia, city_Sofia,Vytosha,65000,53,1226.41,Brick,2018,1,NO,10/18/2019,10/31/2019,Agency,"1,115.45",2,0,0
24722,2-room,Sofia, city_Sofia,Druzhba_2,65000,59,1101.69,Brick,0,5,NO,10/18/2019,10/31/2019,Agency,998.87,2,0,0
24723,2-room,Sofia, city_Sofia,Druzhba_2,72000,65,1107.69,Panel,0,5,YES,10/18/2019,10/31/2019,Agency,"1,000.00",2,0,0
24724,2-room,Sofia, city_Sofia,Zapaden_park,77800,74,1051.35,Brick,1979,3,YES,10/30/2019,10/31/2019,Agency,"1,582.21",2,0,0
24725,2-room,Sofia, city_Sofia,Tsentr,85000,64,1328.12,Brick,1930,1,NO,10/28/2019,10/31/2019,Agency,"1,036.84",2,0,0
24726,2-room,Sofia, city_Sofia,Razsadnyka,74000,66,1121.21,EPK,1981,9,YES,10/24/2019,10/31/2019,Agency,"1,155.17",2,0,0
24727,2-room,Sofia, city_Sofia,v.z.Malynova_dolyna___Herena,69586,52,1338.19,Brick,0,-1,NO,10/18/2019,10/31/2019,Agency,755.31,2,0,0
24728,2-room,Sofia, city_Sofia,v.z.Malynova_dolyna___Herena,71677,52,1378.4,Brick,0,-1,NO,10/18/2019,10/31/2019,Agency,"1,289.15",2,0,0
24729,2-room,Sofia, city_Sofia,v.z.Malynova_dolyna,73057,53,1378.43,Brick,0,-1,NO,10/18/2019,10/31/2019,Agency,"1,000.00",2,0,0
24730,2-room,Sofia, city_Sofia,Tsentr,105900,113,937.16,Brick,0,-1,NO,10/18/2019,10/31/2019,Agency,998.87,2,0,0
24731,2-room,Sofia, city_Sofia,Tsentr,128900,150,859.33,Brick,0,-1,NO,10/18/2019,10/31/2019,Agency,934.77,2,0,0
24732,2-room,Sofia, city_Sofia,Tsentr,122900,146,841.78,Brick,0,-1,NO,10/18/2019,10/31/2019,Agency,891.38,2,0,0
24733,2-room,Sofia, city_Sofia,Malynova_dolyna,72488,84,862.95,Brick,2019,2,NO,10/18/2019,10/31/2019,Agency,"1,470.00",2,0,0
24734,2-room,Sofia, city_Sofia,Nadezhda_2,66500,65,1023.07,Panel,1978,6,YES,10/18/2019,10/31/2019,Agency,"1,073.17",2,0,0
24735,2-room,Sofia, city_Sofia,Studentsky_hrad,94500,89,1061.79,Brick,2019,3,YES,10/18/2019,10/31/2019,Agency,891.38,2,0,0
24736,2-room,Sofia, city_Sofia,Studentsky_hrad,54400,55,989.09,Brick,2019,2,YES,10/31/2019,10/31/2019,Agency,998.87,2,0,0
24737,2-room,Sofia, city_Sofia,Lahera,94999,78,1217.93,Brick,1958,3,YES,10/23/2019,10/31/2019,Agency,886.11,2,0,0
24738,2-room,Sofia, city_Sofia,Banyshora,68000,70,971.42,Brick,1971,4,NO,10/18/2019,10/31/2019,Agency,998.87,2,0,0
24739,2-room,Sofia, city_Sofia,Lozenets,110000,56,1964.28,Brick,2014,1,NO,10/22/2019,10/31/2019,Agency,998.87,2,0,0
24740,2-room,Sofia, city_Sofia,Lyulyn_4,69999,67,1044.76,Panel,1980,4,YES,10/18/2019,10/31/2019,Agency,"1,130.17",2,0,0
24741,2-room,Sofia, city_Sofia,Zapaden_park,65000,68,955.88,Brick,0,4,YES,10/18/2019,10/31/2019,Agency,"1,073.17",2,0,0
24742,2-room,Sofia, city_Sofia,Mladost_3,59999,45,1333.31,Panel,1982,3,NO,10/18/2019,10/31/2019,Agency,998.87,2,0,0
24743,2-room,Sofia, city_Sofia,Druzhba_1,65000,60,1083.33,Brick,1977,5,YES,10/22/2019,10/31/2019,Agency,998.87,2,0,0
24744,2-room,Sofia, city_Sofia,Lyulyn_5,64999,60,1083.31,EPK,1980,3,NO,10/28/2019,10/31/2019,Agency,998.87,2,0,0
24745,2-room,Sofia, city_Sofia,Drvenytsa,81000,73,1109.58,Brick,2019,5,NO,10/18/2019,10/31/2019,Agency,"1,000.00",2,0,0
24746,2-room,Sofia, city_Sofia,Sveta_Troytsa,83000,82,1012.19,Brick,0,-1,NO,10/23/2019,10/31/2019,Agency,886.11,2,0,0
24747,2-room,Sofia, city_Sofia,Mladost_4,74999,47,1595.72,Panel,1984,1,NO,10/24/2019,10/31/2019,Agency,"1,130.17",2,0,0
24748,2-room,Sofia, city_Sofia,Obelya_2,44200,63,701.58,Brick,2019,2,YES,10/31/2019,10/31/2019,Agency,"1,000.00",2,0,0
24749,2-room,Sofia, city_Sofia,Reduta,80457,62,1297.69,Brick,0,2,NO,10/31/2019,10/31/2019,Agency,"1,312.36",2,0,0
24750,2-room,Sofia, city_Sofia,Symeonovo,91548,88,1040.31,Brick,0,2,NO,10/31/2019,10/31/2019,Agency,"1,101.28",2,0,0
24751,2-room,Sofia, city_Sofia,Obelya_2,64000,69,927.53,Brick,2018,2,YES,10/31/2019,10/31/2019,Agency,950,2,0,0
24752,2-room,Sofia, city_Sofia,Vytosha,83500,72,1159.72,Brick,0,7,NO,10/31/2019,10/31/2019,Agency,928.57,2,0,0
24753,2-room,Sofia, city_Sofia,Tsentr,103000,60,1716.66,EPK,0,8,YES,10/19/2019,10/31/2019,Agency,950,2,0,0
24754,2-room,Sofia, city_Sofia,Levsky_V,68000,68,1000,EPK,0,9,NO,10/19/2019,10/31/2019,Agency,955.39,2,0,0
24755,2-room,Sofia, city_Sofia,Pavlovo,68000,69,985.5,Brick,1997,-1,YES,10/21/2019,10/31/2019,Agency,"1,000.00",2,0,0
24756,2-room,Sofia, city_Sofia,Obelya_2,52000,66,787.87,Panel,1982,4,YES,10/31/2019,10/31/2019,Agency,"1,183.52",2,0,0
24757,2-room,Sofia, city_Sofia,Knyazhevo,91000,84,1083.33,Brick,2011,2,NO,10/19/2019,10/31/2019,Agency,998.87,2,0,0
24758,2-room,Sofia, city_Sofia,Krstova_vada,95000,60,1583.33,Brick,2014,3,NO,10/19/2019,10/31/2019,Agency,"1,073.17",2,0,0
24759,2-room,Sofia, city_Sofia,Pavlovo,83900,70,1198.57,Brick,2021,4,NO,10/19/2019,10/31/2019,Agency,"1,073.17",2,0,0
24760,2-room,Sofia, city_Sofia,Oboryshche,80000,58,1379.31,Brick,1965,-1,NO,10/22/2019,10/31/2019,Agency,"1,183.52",2,0,0
24761,2-room,Sofia, city_Sofia,Krasna_polyana_3,78999,85,929.4,Brick,2018,2,YES,10/19/2019,10/31/2019,Agency,"1,101.28",2,0,0
24762,2-room,Sofia, city_Sofia,Razsadnyka,78999,85,929.4,Brick,2018,2,YES,10/19/2019,10/31/2019,Agency,"1,073.17",2,0,0
24763,2-room,Sofia, city_Sofia,Tsentr,87999,85,1035.28,Brick,2021,3,NO,10/30/2019,10/31/2019,Agency,998.87,2,0,0
24764,2-room,Sofia, city_Sofia,Tsentr,86999,78,1115.37,Brick,2021,4,NO,10/30/2019,10/31/2019,Agency,"1,096.16",2,0,0
24765,2-room,Sofia, city_Sofia,Tsentr,81999,78,1051.26,Brick,2021,5,NO,10/30/2019,10/31/2019,Agency,"1,582.21",2,0,0
24766,2-room,Sofia, city_Sofia,Tsentr,54999,49,1122.42,Brick,2021,5,NO,10/30/2019,10/31/2019,Agency,"1,130.17",2,0,0
24767,2-room,Sofia, city_Sofia,Pavlovo,64400,61,1055.73,Brick,2019,1,NO,10/24/2019,10/31/2019,Agency,"1,053.69",2,0,0
24768,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,118000,99,1191.91,Brick,2008,5,NO,10/20/2019,10/31/2019,Agency,"1,073.17",2,0,0
24769,2-room,Sofia, city_Sofia,Lozenets,100000,56,1785.71,EPK,1985,3,YES,10/27/2019,10/31/2019,Agency,"1,073.17",2,0,0
24770,2-room,Sofia, city_Sofia,Mladost_1,89999,80,1124.98,Brick,2010,2,YES,10/31/2019,10/31/2019,Agency,"1,195.06",2,0,0
24771,2-room,Sofia, city_Sofia,Obelya_2,58950,68,866.91,EPK,0,16,YES,10/23/2019,10/31/2019,Agency,"1,312.36",2,0,0
24772,2-room,Sofia, city_Sofia,Nadezhda_2,67500,65,1038.46,Panel,1978,8,YES,10/20/2019,10/31/2019,Agency,"1,073.17",2,0,0
24773,2-room,Sofia, city_Sofia,Nadezhda_4,64995,69,941.95,Panel,1970,2,NO,11/27/2019,11/30/2019,Agency,"1,073.17",2,0,0
24774,2-room,Sofia, city_Sofia,Tsentr,98000,72,1361.11,Brick,0,5,YES,10/30/2019,10/31/2019,Agency,"1,470.00",2,0,0
24775,2-room,Sofia, city_Sofia,Nadezhda_2,67800,65,1043.07,Panel,0,6,YES,10/25/2019,10/31/2019,Agency,906.73,2,0,0
24776,2-room,Sofia, city_Sofia,Mladost_1,72900,58,1256.89,Panel,0,1,YES,10/31/2019,10/31/2019,Agency,"1,096.16",2,0,0
24777,2-room,Sofia, city_Sofia,Mladost_1,72900,58,1256.89,Panel,0,1,YES,10/31/2019,10/31/2019,Agency,"1,000.00",2,0,0
24778,2-room,Sofia, city_Sofia,Slatyna,80595,89,905.56,Brick,2020,3,NO,10/21/2019,10/31/2019,Agency,918.47,2,0,0
24779,2-room,Sofia, city_Sofia,Nadezhda_1,64000,67,955.22,Panel,1989,9,YES,10/21/2019,10/31/2019,Agency,"1,073.17",2,0,0
24780,2-room,Sofia, city_Sofia,Malynova_dolyna,70500,76,927.63,Brick,2021,3,NO,10/31/2019,10/31/2019,Agency,"1,073.17",2,0,0
24781,2-room,Sofia, city_Sofia,Nadezhda_2,97500,75,1300,Brick,2019,2,YES,10/21/2019,10/31/2019,Agency,"1,073.17",2,0,0
24782,2-room,Sofia, city_Sofia,Tsentr,145000,50,2900,Brick,0,2,YES,10/28/2019,10/31/2019,Agency,998.87,2,0,0
24783,2-room,Sofia, city_Sofia,Druzhba_2,69900,70,998.57,Brick,2020,6,YES,10/31/2019,10/31/2019,Agency,"1,073.17",2,0,0
24784,2-room,Sofia, city_Sofia,Tsentr,145000,65,2230.76,Brick,0,-1,YES,10/29/2019,10/31/2019,Agency,"1,155.17",2,0,0
24785,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,87000,79,1101.26,Brick,2019,-1,NO,10/25/2019,10/31/2019,Agency,"1,155.17",2,0,0
24786,2-room,Sofia, city_Sofia,Boyana,79500,71,1119.71,Brick,2020,3,NO,10/21/2019,10/31/2019,Agency,"1,083.83",2,0,0
24787,2-room,Sofia, city_Sofia,Studentsky_hrad,97500,75,1300,Brick,2009,2,NO,10/21/2019,10/31/2019,Agency,943.18,2,0,0
24788,2-room,Sofia, city_Sofia,Svoboda,55900,60,931.66,Panel,1970,1,YES,10/22/2019,10/31/2019,Agency,946.75,2,0,0
24789,2-room,Sofia, city_Sofia,Knyazhevo,59700,74,806.75,Brick,0,2,NO,10/22/2019,10/31/2019,Agency,"1,470.00",2,0,0
24790,2-room,Sofia, city_Sofia,Drahalevtsy,61750,63,980.15,Brick,2020,2,NO,10/25/2019,10/31/2019,Agency,"1,019.23",2,0,0
24791,2-room,Sofia, city_Sofia,Banyshora,53040,68,780,Brick,2020,2,NO,10/31/2019,10/31/2019,Agency,"1,470.00",2,0,0
24792,2-room,Sofia, city_Sofia,Drvenytsa,86999,69,1260.85,Brick,1958,4,YES,10/21/2019,10/31/2019,Agency,874.6,2,0,0
24793,2-room,Sofia, city_Sofia,Druzhba_2,100000,72,1388.88,Brick,0,7,NO,10/21/2019,10/31/2019,Agency,"1,470.00",2,0,0
24794,2-room,Sofia, city_Sofia,Karpuzytsa,72900,77,946.75,Brick,2008,1,NO,10/22/2019,10/31/2019,Agency,909.06,2,0,0
24795,2-room,Sofia, city_Sofia,Lyulyn_5,65000,60,1083.33,EPK,0,3,NO,10/21/2019,10/31/2019,Agency,"1,000.00",2,0,0
24796,2-room,Sofia, city_Sofia,Krstova_vada,59900,56,1069.64,Brick,0,2,NO,10/21/2019,10/31/2019,Agency,"1,000.00",2,0,0
24797,2-room,Sofia, city_Sofia,Banyshora,74000,65,1138.46,Brick,0,4,YES,10/28/2019,10/31/2019,Agency,"1,000.00",2,0,0
24798,2-room,Sofia, city_Sofia,Nadezhda_2,70766,79,895.77,Brick,0,4,NO,10/21/2019,10/31/2019,Agency,"1,000.00",2,0,0
24799,2-room,Sofia, city_Sofia,Nadezhda_2,71593,80,894.91,Brick,0,3,NO,10/21/2019,10/31/2019,Agency,998.87,2,0,0
24800,2-room,Sofia, city_Sofia,Krstova_vada,62100,56,1108.92,Brick,0,2,NO,10/21/2019,10/31/2019,Agency,"1,000.00",2,0,0
24801,2-room,Sofia, city_Sofia,Drvenytsa,87000,69,1260.86,Brick,1958,4,YES,10/21/2019,10/31/2019,Agency,"1,000.00",2,0,0
24802,2-room,Sofia, city_Sofia,Tsentr,161655,83,1947.65,Brick,2020,3,YES,10/21/2019,10/31/2019,Agency,"1,036.84",2,0,0
24803,2-room,Sofia, city_Sofia,Studentsky_hrad,110000,77,1428.57,Brick,2006,2,NO,10/21/2019,10/31/2019,Agency,"1,036.84",2,0,0
24804,2-room,Sofia, city_Sofia,Nadezhda_2,74634,83,899.2,Brick,0,1,NO,10/21/2019,10/31/2019,Agency,934.77,2,0,0
24805,2-room,Sofia, city_Sofia,Ovcha_kupel,179900,130,1383.84,Brick,2020,9,NO,10/27/2019,10/31/2019,Agency,998.87,2,0,0
24806,2-room,Sofia, city_Sofia,Tsentr,166068,93,1785.67,Brick,2020,1,YES,10/21/2019,10/31/2019,Agency,"1,096.16",2,0,0
24807,2-room,Sofia, city_Sofia,Yvan_Vazov,125000,61,2049.18,Brick,0,2,YES,10/29/2019,10/31/2019,Agency,"1,131.60",2,0,0
24808,2-room,Sofia, city_Sofia,Nadezhda_2,94000,84,1119.04,Brick,2018,4,NO,10/21/2019,10/31/2019,Agency,"1,183.52",2,0,0
24809,2-room,Sofia, city_Sofia,Lyulyn_6,54000,65,830.76,EPK,1991,7,YES,10/23/2019,10/31/2019,Agency,998.87,2,0,0
24810,2-room,Sofia, city_Sofia,Khadzhy_Dymytr,63999,65,984.6,Panel,1971,2,YES,10/21/2019,10/31/2019,Agency,"1,023.89",2,0,0
24811,2-room,Sofia, city_Sofia,Tsentr,99990,54,1851.66,Brick,1960,0,NO,10/25/2019,10/31/2019,Agency,996.51,2,0,0
24812,2-room,Sofia, city_Sofia,Ovcha_kupel,49990,60,833.16,Brick,1989,0,NO,10/25/2019,10/31/2019,Agency,955.39,2,0,0
24813,2-room,Sofia, city_Sofia,Obelya_2,52000,66,787.87,Panel,1989,4,YES,10/27/2019,10/31/2019,Agency,900,2,0,0
24814,2-room,Sofia, city_Sofia,Nadezhda_4,70000,60,1166.66,Panel,0,3,YES,10/21/2019,10/31/2019,Agency,"1,218.00",2,0,0
24815,2-room,Sofia, city_Sofia,Drvenytsa,64521,73,883.84,Brick,2020,3,NO,10/24/2019,10/31/2019,Agency,723.57,2,0,0
24816,2-room,Sofia, city_Sofia,Druzhba_2,65000,62,1048.38,Panel,1988,7,YES,10/21/2019,10/31/2019,Agency,"1,470.00",2,0,0
24817,2-room,Sofia, city_Sofia,Slatyna,69900,73,957.53,EPK,1990,7,YES,10/22/2019,10/31/2019,Agency,"1,073.17",2,0,0
24818,2-room,Sofia, city_Sofia,Lozenets,131000,61,2147.54,Brick,1970,4,YES,10/21/2019,10/31/2019,Agency,"1,105.68",2,0,0
24819,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,93000,80,1162.5,Brick,0,2,NO,10/21/2019,10/31/2019,Agency,"1,073.17",2,0,0
24820,2-room,Sofia, city_Sofia,Sukhata_reka,61306,52,1178.96,Brick,0,2,NO,10/31/2019,10/31/2019,Agency,"1,183.52",2,0,0
24821,2-room,Sofia, city_Sofia,Ovcha_kupel_1,85050,63,1350,Panel,1980,2,YES,10/21/2019,10/31/2019,Agency,998.87,2,0,0
24822,2-room,Sofia, city_Sofia,Ovcha_kupel_1,89100,66,1350,Panel,0,5,YES,10/21/2019,10/31/2019,Agency,998.87,2,0,0
24823,2-room,Sofia, city_Sofia,Ovcha_kupel,49500,49,1010.2,EPK,0,19,NO,10/22/2019,10/31/2019,Agency,"1,000.00",2,0,0
24824,2-room,Sofia, city_Sofia,Banyshora,112000,60,1866.66,Brick,2005,6,YES,10/21/2019,10/31/2019,Agency,"1,094.98",2,0,0
24825,2-room,Sofia, city_Sofia,Tsentr,89990,56,1606.96,Brick,0,1,NO,10/24/2019,10/31/2019,Agency,998.87,2,0,0
24826,2-room,Sofia, city_Sofia,Manastyrsky_lyvady,144500,85,1700,Brick,0,2,NO,10/29/2019,10/31/2019,Agency,891.38,2,0,0
24827,2-room,Sofia, city_Sofia,Svoboda,63000,68,926.47,Panel,1985,4,YES,10/27/2019,10/31/2019,Agency,723.57,2,0,0
24828,2-room,Sofia, city_Sofia,Tsentr,125000,104,1201.92,Brick,2008,4,NO,10/30/2019,10/31/2019,Agency,"1,036.84",2,0,0
24829,2-room,Sofia, city_Sofia,Studentsky_hrad,97500,75,1300,Brick,0,2,NO,10/24/2019,10/31/2019,Agency,"1,131.60",2,0,0
24830,2-room,Sofia, city_Sofia,Nadezhda_1,60000,61,983.6,Brick,2019,3,NO,10/24/2019,10/31/2019,Agency,"1,470.00",2,0,0
24831,2-room,Sofia, city_Sofia,Musahenytsa,97099,78,1244.85,Brick,2020,4,YES,10/22/2019,10/31/2019,Agency,"1,470.00",2,0,0
24832,2-room,Sofia, city_Sofia,Mladost_4,63900,47,1359.57,Panel,1986,9,YES,10/31/2019,10/31/2019,Private,"1,000.00",2,0,0
24833,2-room,Sofia, city_Sofia,Tsentr,54900,51,1076.47,Brick,2020,6,YES,10/31/2019,10/31/2019,Private,"1,036.84",2,0,0
24834,2-room,Sofia, city_Sofia,Ovcha_kupel,62558,84,744.73,Brick,2020,6,NO,10/22/2019,10/31/2019,Agency,"1,036.84",2,0,0
24835,2-room,Sofia, city_Sofia,Bkston,64500,65,992.3,Brick,2020,1,NO,10/28/2019,10/31/2019,Agency,998.87,2,0,0
24836,2-room,Sofia, city_Sofia,Ovcha_kupel,70489,91,774.6,Brick,2020,6,NO,10/22/2019,10/31/2019,Agency,"1,073.17",2,0,0
