 type, regiid, townid, quartid, price (Euro), area, euro/sq.m., constr., year, floor, TEC,published or renewed, valid_date, seller
 3-СТАЕН, София, гр. София, Център,98000,95,1031.57, Тухла,0,2, НЕ, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Дианабад,111600,120,930, Тухла,0,6, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Младост 3,125000,134,932.83, ЕПК,1995,1, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Витоша,87000,95,915.78, Тухла,2010,4, НЕ, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Лозенец,215000,80,2687.5, Тухла,1940,2, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,159000,133,1195.48, Тухла,2007,3, НЕ, 2019-07-30, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Симеоново,120000,87,1379.31, Тухла,2018,4, НЕ, 2019-07-29, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Младост 2,109999,85,1294.1, ЕПК,1990,13, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Павлово,102990,105,980.85, Тухла,1998,1, НЕ, 2019-07-24, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Кръстова вада,148000,141,1049.64, Тухла,2019,3, НЕ, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Редута,115000,100,1150, Тухла,2019,4, НЕ, 2019-07-29, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Студентски град,201600,270,746.66, Тухла,2000,4, НЕ, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Симеоново,110000,87,1264.36, Тухла,2018,4, НЕ, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Център,245597,160,1534.98, Тухла,2010,3, НЕ, 2019-07-29, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел 1,84000,85,988.23, Панел,1980,0, ДА, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Оборище,129990,70,1857, Тухла,1980,6, ДА, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Драгалевци,117728,91,1293.71, Тухла,0,0, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Сухата река,129900,152,854.6, Тухла,2010,5, НЕ, 2019-07-28, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Кръстова вада,99000,97,1020.61, Тухла,0,5, НЕ, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Бъкстон,90000,85,1058.82, Панел,1968,3, ДА, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел 2,99990,111,900.81, ЕПК,0,12, ДА, 2019-07-28, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Драгалевци,123500,98,1260.2, Тухла,2020,0, НЕ, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Хаджи Димитър,83000,89,932.58, Панел,1983,7, ДА, 2019-07-24, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Надежда 2,81634,96,850.35, Тухла,0,1, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Бояна,215000,177,1214.68, Тухла,0,0, НЕ, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Лозенец,144200,126,1144.44, Тухла,0,1, НЕ, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,91062,93,979.16, Тухла,2020,3, НЕ, 2019-07-26, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Западен парк,81000,78,1038.46, Тухла,1960,1, ДА, 2019-07-30, 2019-07-31, Ч.Л.
 3-СТАЕН, София, гр. София, Център,145000,115,1260.86, Тухла,2020,5, НЕ, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Дружба 2,99999,79,1265.81, Панел,1987,8, ДА, 2019-07-29, 2019-07-31, Ч.Л.
 3-СТАЕН, София, гр. София, Манастирски ливади,215000,193,1113.98, Тухла,2009,4, НЕ, 2019-07-30, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Бъкстон,99252,110,902.29, Тухла,0,1, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Бъкстон,108171,121,893.97, Тухла,0,0, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,101595,112,907.09, Тухла,0,2, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,89601,99,905.06, Тухла,0,4, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Белите брези,104360,104,1003.46, Тухла,0,0, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Център,112440,94,1196.17, Тухла,0,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Стрелбище,96000,80,1200, Тухла,1980,13, ДА, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Дружба 2,99500,105,947.61, Тухла,0,5, ДА, 2019-07-22, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,159000,132,1204.54, Тухла,2010,2, ДА, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,81372,117,695.48, Тухла,0,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,82999,118,703.38, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,83790,111,754.86, Тухла,0,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,82455,109,756.46, Тухла,0,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,79999,111,720.71, Тухла,0,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,80256,109,736.29, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,86548,98,883.14, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,81275,100,812.75, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,71995,97,742.21, Тухла,0,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,72968,97,752.24, Тухла,0,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,81556,111,734.73, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,83282,100,832.82, Тухла,0,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,85095,97,877.26, Тухла,0,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,78732,109,722.31, Тухла,0,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,87742,118,743.57, Тухла,0,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,79840,99,806.46, Тухла,0,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Овча купел,49860,66,755.45, Тухла,0,4, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Белите брези,119000,85,1400, ЕПК,0,13, ДА, 2019-07-27, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Център,158000,113,1398.23, Тухла,1998,4, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Връбница 1,75000,90,833.33, Панел,0,6, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Витоша,117300,102,1150, Тухла,2019,4, НЕ, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Връбница 1,93000,85,1094.11, Панел,1990,5, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Надежда 4,78000,74,1054.05, Тухла,1975,7, ДА, 2019-07-25, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Симеоново,132000,143,923.07, Тухла,2011,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, ж.гр.Южен парк,199800,120,1665, Тухла,1998,2, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Връбница 1,74900,94,796.8, Панел,1985,6, НЕ, 2019-10-29, 2019-10-31, Агенция
 3-СТАЕН, София, гр. София, Стрелбище,102000,78,1307.69, Панел,1975,6, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Дружба 2,99999,79,1265.81, Панел,1987,8, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Надежда 3,74900,95,788.42, Панел,0,6, НЕ, 2019-07-30, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Гео Милев,142000,102,1392.15, Тухла,1996,2, ДА, 2019-07-29, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Надежда 2,82000,89,921.34, Тухла,2019,4, ДА, 2019-07-26, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Надежда 2,82000,90,911.11, Тухла,2019,4, ДА, 2019-07-26, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Младост 4,105000,82,1280.48, Тухла,2018,6, ДА, 2019-07-25, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Център,145000,85,1705.88, Тухла,1945,5, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Дианабад,122818,121,1015.02, Тухла,2020,3, ДА, 2019-07-24, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Павлово,106000,80,1325, Тухла,0,1, НЕ, 2019-07-24, 2019-07-31, Ч.Л.
 3-СТАЕН, София, гр. София, Дианабад,129030,126,1024.04, Тухла,2020,6, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Гоце Делчев,94999,90,1055.54, Панел,1966,4, ДА, 2019-07-30, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Люлин 1,64000,66,969.69, Панел,1980,2, НЕ, 2019-07-29, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,179000,135,1325.92, Тухла,2016,6, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Бояна,145000,113,1283.18, Тухла,2007,3, НЕ, 2019-07-24, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Редута,109000,109,1000, Тухла,2021,3, НЕ, 2019-07-26, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,87000,77,1129.87, Тухла,2019,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Банишора,130266,154,845.88, Тухла,2019,8, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Банишора,60813,87,699, Тухла,0,1, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Банишора,88250,126,700.39, Тухла,2019,12, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Банишора,76900,109,705.5, Тухла,2019,12, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Разсадника,135000,116,1163.79, Тухла,2019,6, ДА, 2019-07-31, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Банишора,88474,105,842.6, Тухла,0,6, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Младост 4,97500,130,750, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Симеоново,134000,123,1089.43, Тухла,0,1, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Симеоново,97500,130,750, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Люлин 7,75000,89,842.69, Панел,0,8, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Редута,110000,110,1000, Тухла,2021,6, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Гоце Делчев,96250,90,1069.44, Панел,0,4, ДА, 2019-07-26, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Красно село,159000,106,1500, Тухла,2012,3, ДА, 2019-07-31, 2019-07-31, Ч.Л.
 3-СТАЕН, София, гр. София, Гоце Делчев,95000,90,1055.55, Панел,1966,4, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Лозенец,211896,118,1795.72, Тухла,2019,3, ДА, 2019-07-30, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Бъкстон,82500,107,771.02, Панел,1985,1, ДА, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,88500,89,994.38, Тухла,0,3, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,96000,96,1000, Тухла,2020,2, НЕ, 2019-07-23, 2019-07-31, Агенция
 3-СТАЕН, София, гр. София, Манастирски ливади,130000,130,1000, Тухла,2018,5, НЕ, 2019-07-24, 2019-07-31, Агенция
