"group","horizon","beta_slack","se_slack","beta_exp","se_exp","pval_diff","fs_f_stat","n","ci90_lo_slack","ci90_hi_slack","ci90_lo_exp","ci90_hi_exp","ci68_lo_slack","ci68_hi_slack","ci68_lo_exp","ci68_hi_exp"
"RO",10,-1.21449303060991,0.519838357392435,-0.720209209831989,0.772359953510125,0.335099016519816,13.9011429752974,99,-2.06962712852046,-0.359358932699354,-1.99074133335614,0.550322913692167,-1.73433138800234,-0.694654673217475,-1.49256916334211,0.0521507436781362
"RO",11,-1.23102671638979,0.673174890618285,-1.17956951265012,0.963472380455336,0.952453726814622,12.1020282635342,98,-2.33839941145687,-0.123654021322709,-2.76448157849915,0.405342553198905,-1.90420160700807,-0.557851825771502,-2.14304189310546,-0.216097132194787
"RO",12,-0.534739598645055,1.04728228717623,0.00642400775026844,0.417746728768584,0.496233164410345,11.6090497910485,97,-2.25751896104995,1.18803976375984,-0.680769361074052,0.693617376574589,-1.58202188582128,0.512542688531173,-0.411322721018315,0.424170736518852
"RS",0,0.0964566726954439,0.686758171559055,0.706847246962537,0.893660927626356,0.641576527766889,236984774659782932172929039859712,56,-1.0332605195192,1.22617386491009,-0.763224978982819,2.17691947290789,-0.590301498863611,0.783214844254499,-0.186813680663819,1.60050817458889
"RS",1,1.34358009910614,0.968353766138542,-1.89673786382987,2.71841678844533,0.315697616544209,6.66993694999168,55,-0.249361846191758,2.93652204440404,-6.36853348082243,2.57505775316269,0.375226332967601,2.31193386524468,-4.6151546522752,0.821678924615454
"RS",2,-1.45145801287131,1.5925323021594,2.35433836145628,1.78351503355333,0.0898233546358643,4.68907563139789,54,-4.07117364992352,1.1682576241809,-0.579543868738955,5.28822059165152,-3.04399031503071,0.141074289288087,0.570823327902946,4.13785339500962
"RS",3,-0.929111070340742,1.24544063554942,-0.899579512796691,1.37598492486581,0.987641816589301,2.6487166836048,53,-2.97786091581954,1.11963877513805,-3.16307471420095,1.36391568860757,-2.17455170589016,0.316329565208677,-2.2755644376625,0.476405412069119
"RS",4,-2.89120655090209,2.33127600690963,0.216523532446991,0.947797903361972,0.160318108882429,1.46143201401817,52,-6.72615558226843,0.943742480464257,-1.34260401858345,1.77565108347744,-5.22248255781172,-0.559930543992456,-0.731274370914981,1.16432143580896
"RS",5,0.454134768034666,1.89330968164329,-0.0109231117591825,1.45153365867758,0.80645891881679,1.39778222535801,51,-2.66035965826855,3.56862919433788,-2.39869598028381,2.37684975676544,-1.43917491360863,2.34744444967796,-1.46245677043677,1.4406105469184
"RS",6,-1.4773315057462,4.20070048678199,-0.249365587543512,1.33371845084687,0.707766617486378,1.14257047708489,50,-8.38748380650258,5.43282079501017,-2.44333243918661,1.94460126409958,-5.6780319925282,2.72336898103579,-1.58308403839038,1.08435286330336
"RS",7,-1.03481005640156,1.59483221401994,0.0172080229192506,1.3146783366169,0.381562786347656,1.77459837310953,49,-3.65830904846436,1.58868893566124,-2.14543784081555,2.17985388665405,-2.6296422704215,0.560022157618383,-1.29747031369765,1.33188635953615
"RS",8,-2.3456784534056,2.00198551433187,0.190703638673908,1.16190341667016,0.123999868844769,1.21704539643348,48,-5.63894462448152,0.94758771767032,-1.7206274817485,2.10203475909632,-4.34766396773747,-0.343692939073734,-0.971199777996249,1.35260705534407
"RS",9,-0.617385008155591,2.01517937671042,0.672634211885035,1.50609424239355,0.261378404252971,1.46677862793003,47,-3.93235508284424,2.69758506653306,-1.80489081685236,3.15015924062243,-2.63256438486602,1.39779436855483,-0.833460030508518,2.17872845427859
"RS",10,-0.983481399231339,2.74985436727806,-0.341477193059965,2.03325201963799,0.623495994471604,1.21221591932432,46,-5.50699183340375,3.54002903494107,-3.68617676536446,3.00322237924454,-3.7333357665094,1.76637296804672,-2.37472921269796,1.69177482657803
"RS",11,-1.1477583219496,3.29801195177404,-0.047055901122043,2.42012652061968,0.400685848896714,1.18915432016481,45,-6.57298798261789,4.2774713387187,-4.02816402754141,3.93405222529733,-4.44577027372363,2.15025362982444,-2.46718242174172,2.37307061949763
"RS",12,-3.7661953582091,7.96376673246747,-1.36456242898048,5.54136596222314,0.422962090730944,0.671189112935426,44,-16.8665916331181,9.3342009166999,-10.4801094368376,7.75098457887658,-11.7299620906766,4.19757137425838,-6.90592839120362,4.17680353324266
"SI",0,4.06340466314807,1.68299683343249,-0.168723397937396,1.20422778842828,0.0157102355582547,13266218651403379149688042327900160,109,1.29487487215162,6.83193445414451,-2.14967810990192,1.81223131402712,2.38040782971558,5.74640149658056,-1.37295118636568,1.03550439049088
"SI",1,3.19214818803449,1.15147465099613,-4.41182866000928,3.25303355273598,0.021852975545625,62.1719135439665,108,1.29797238714586,5.08632398892311,-9.76306885425998,0.939411534241411,2.04067353703836,4.34362283903061,-7.66486221274527,-1.1587951072733
"SI",2,3.58716935180016,1.46571773502489,-1.61541349088065,2.29411750666118,0.0320147031698194,31.7333566686315,107,1.1760636776842,5.99827502591611,-5.3892367893383,2.15840980757699,2.12145161677526,5.05288708682505,-3.90953099754184,0.678704015780526
